Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Intestinal infectious diseases - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),Deaths - Parkinson disease - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number)
Albania,ALB,2005,,33.65442854472423,453.93292214808884,0.190567943788,6.373356518629026,,9556.05649645601,812.3295278468105,299.9608076867903,632.8028653467371,245.13997251481015,395.84544205764354,3.6402783110627057,3356.204136274256,151.4476134001649,17.48600997346374,0,51.97912637659328,97.68964579215928,1.8433343753180294,20.65588639516985,15.405949781336082,282.8941741387687,5.933621970323992,374.8480115970288,12.458340201380523,3.000000000762642,9.145411468750423,4.700783860717749,7.626581201984175,173.43504785949213,0,129.3372653789725,13.807675544941064
Albania,ALB,2006,,31.361789040412447,410.4132696925045,0.189132837815,5.482240150282936,,9586.28399386116,843.3232810151812,297.19563106390456,606.5979206328904,253.40190998536318,406.9564118217896,3.5174351705658222,3416.270962444294,155.87563144846857,16.81216224642328,0,46.15123622970879,83.73068420265989,1.883887597007581,19.901660242187027,14.007927902293964,276.34141654427026,5.70078581638219,342.56686272513383,13.119727155947075,0,8.544739606812438,4.674442564135552,6.733094497307165,170.50168861228047,0,122.2035636558974,12.64971980227079
Albania,ALB,2007,,27.721985483561426,367.9769411492887,0.187339574311,4.685887621143901,,9371.58809483556,888.7965787886624,286.62123057096085,575.405808352532,261.3731939230455,418.0551192445076,3.07950484711652,3448.9432670315027,159.20045662433753,16.317860491528755,0,45.42798093394089,80.99393133920286,1.9034456195697695,22.409056086426776,12.662485356163694,278.06990187878057,5.1390124747936605,311.5199066958203,13.789709683038144,0,8.244078961627942,4.951038332198076,5.916590033610815,165.68189730351133,0,110.52767712556047,12.573010796704992
Albania,ALB,2008,,25.377823304476397,349.84792890621816,0.186119454336,4.539529325699455,,9620.718611458753,932.1464109858149,291.6939462310499,568.0189689305575,270.31282640916714,428.7921727499825,2.804497151028301,3555.7016768682097,166.32406468714004,16.071878434626434,0,44.10129128988954,76.7952436976064,1.8613137213600472,21.468153736010997,11.976098145277959,277.1942295974978,4.90303067778255,291.23218699363815,14.50383109496544,0,8.115923844724383,5.056415786300138,5.742351408608276,169.04511692529718,0,106.46970617373148,12.184425842523146
Albania,ALB,2009,,21.1541403464688,332.9643291391928,0.185326078763,3.9899355936175422,0,9712.608321590422,951.286895624437,292.51451029842576,560.8902064613075,274.0289642671459,430.71359223034784,2.6797897200669203,3594.9723542830798,170.5249374314602,15.656689266428174,0,40.80364974410388,67.95542766419311,1.8737954200891793,17.08324437978309,10.91782081337185,263.27097374265804,4.493579052396164,267.40880492916955,14.194702494762112,0,7.996046420508265,4.777268126717352,5.172384764182069,165.36408656858524,0,103.12301063343715,11.189228593000271
Albania,ALB,2010,,20.17242364482132,327.7896649126634,0.182627382705,3.7785033804372303,,9923.049274886425,986.4644029430667,299.25443303362346,569.9520453622717,278.7864910797254,434.90945867216607,2.788329645463544,3662.2838111843043,177.3805415322296,15.848422975247402,0,42.26415576815608,71.39180232014068,1.79020221555875,18.29294506551153,10.78090174235048,267.3225317608592,4.2922285682177606,248.86122194306762,14.573885545788771,1.9999999758050733,7.8413223096293185,5.037100362476118,4.907008480891899,165.19914430147108,0,104.13377664666302,11.829597006831175
Albania,ALB,2011,,20.073285887283443,328.91474964077764,0.178123061898,3.7020569223087465,,10222.779434234895,1041.0974245761408,309.07129547266896,595.8218867849631,283.38516232636664,443.8523708162618,2.813408997037777,3770.339789923848,185.7353632514507,16.005536183086505,0,40.05790770283112,71.1638950952133,1.6563863276370996,19.257586340038685,11.005616300312463,264.9048296165499,4.202890586961331,238.86391003350167,14.657565447469102,0,7.665366373650722,4.899368161320543,4.841451792022448,165.00637391900153,0,109.2642053967934,11.705289630334356
Albania,ALB,2012,,19.725804496029188,334.58980228180144,0.175484914786,3.5893517436271316,,10523.809449499728,1086.587895661334,318.0253118859041,618.7850781691982,287.4084619425585,450.9853566794951,2.8383154256872394,3860.4476169909653,193.51510875377795,16.131963565413393,0,40.225179006957404,70.63660179106708,1.5642959693140186,19.807838549315854,11.159861393750315,261.42275083657637,4.075208116745224,226.75230575881045,14.762943578637426,0,7.456469118865307,9.807205228178935,4.736623244005437,164.05899371195463,0,113.60714602733626,11.613913702858186
Albania,ALB,2013,,19.47734371322948,343.30815490162695,0.173015538366,3.5016529163371684,0,10880.585271974544,1133.3759697213081,328.7561982203644,645.044074785064,291.8361794055445,458.50259241147654,2.8751015723344997,3963.1867276750477,202.01420432417171,16.311500216096857,0,39.74293172609465,70.56404273528592,1.5279474356020517,20.518768734987557,11.355290363254392,259.90116258493947,3.9624088595508473,216.1122586691372,14.918113742575324,0,7.27692702619884,4.7392871197928725,4.663256594134575,164.4430690061034,0,118.57027145737484,11.597336961736849
Albania,ALB,2014,,19.271601103396222,353.97681147639037,0.170769048944,3.4288310205223382,1,11269.6200836444,1190.8670046185614,340.4864176432225,674.7494598395917,296.6370058738569,467.0490399948995,2.903787847643817,4085.1526846762195,211.57628405180807,16.465599837278106,0,40.10240724047854,70.3934297587362,1.4717337827923005,21.32436589498655,11.581130010691828,258.64981865497424,3.8269451948745425,207.66958735726058,15.10412704491354,0,7.108177342907033,4.674396475050092,4.605894729573643,164.79334769467508,1.0000000002475782,124.05235625586161,11.575063595582275
Albania,ALB,2015,,18.997733770742208,362.65740746030957,0.169066843028,3.356975339969409,0,11559.042811065003,1239.3964276452302,348.5853349102381,695.756913978406,300.52063153555827,474.2639773108175,2.9216073331695243,4174.65870948325,219.22492001074866,16.57035292653172,0,38.32783874747871,69.7443269862633,1.4821888120656113,21.88435421574912,11.698611509603131,254.448287098174,3.6944169724513682,196.72295310188304,15.234013189894549,0.9999999999712328,6.967431818248864,4.613430630224999,4.5419912938018445,163.87284998555234,0,127.98164629661926,11.510096824282208
Albania,ALB,2016,,18.791867352204417,372.2047961295348,0.167810776495,3.2947101955589235,0,11846.11065079457,1289.4147656804425,356.821995601931,715.9091924596801,304.1544709170941,481.16327747397924,2.9420010167411,4266.1620955089875,226.77017246459647,16.695692070615465,0,38.371070910942315,69.51201616759298,1.3837278725045818,22.565943417208633,11.822124993789364,251.09505560825974,3.5940302527141736,190.96028874659586,15.382212706636894,1.9999999991193134,6.849834557149023,4.568484006840719,4.488716854374858,163.41959884405654,0,131.82189637869334,11.46577788427284
Albania,ALB,2017,,18.606850096015137,381.65313836236356,,3.257634344179495,0,12144.97044194961,1337.440187373181,362.53715892707385,736.0292905729311,308.7977297155126,489.4959305872031,2.9590342383750805,4344.9725801178865,233.61882915423772,16.79734383793939,0,37.61861771994988,68.8465382854387,1.2857996492888388,22.988952956570902,11.986995504260536,247.53529161752513,3.475718967160083,183.68506314447805,15.465367914334903,0.9999999997898684,6.939838660970829,10.528083109597224,4.458937676357804,161.97742634274204,0,135.00152939122793,11.383999700864916
Algeria,DZA,1990,,730.9036968172963,6177.939449135204,254.358069687,254.08423968869695,3,42528.35024815103,2302.1678086881966,2048.493471681271,3189.494686102231,1614.3730675648335,2954.211548383602,281.69305906034805,9624.532525864086,380.7147798751655,1040.8424045396696,4.414843052688826,948.0871723383981,425.61615074081504,47.620097873321626,217.56547277723587,779.9582904835814,8126.888845541486,983.3669820670424,13803.46434554185,67.45557529705707,0,1661.9442015424502,50.578383157229354,277.8675167192583,1015.2333137304371,3.999999995193556,1882.8417546580151,352.9398929371192
Algeria,DZA,1991,,696.3811861825931,5846.535146780119,254.186429094,253.78225553937708,42,43467.9051761456,2473.6681802465496,2067.61435386741,3249.977994828527,1669.1138508324884,3034.583944624689,278.9645531689255,9948.850529863217,403.08971168859244,1027.1456200862344,4.585116876286636,930.5532013995385,435.00204343206786,53.95139208116177,235.86301727114162,740.9484379322132,8129.9905989599665,986.225860612069,13375.98060545106,70.17689543223537,0,1531.5430390641052,50.92565064707635,277.41411360309297,1055.7477695290095,75.99999971225118,1920.4462851308801,351.92051007925915
Algeria,DZA,1992,,669.5640618020843,5583.585223526952,254.309290914,255.30110859851294,236,44574.14377022593,2633.2398846006345,2089.6699114505454,3326.4555191752356,1712.2259527335511,3093.6645304472136,277.94988799132614,10240.146604399673,424.4875779388093,1018.755930855561,4.611007748566233,922.0162006467809,446.76608335631465,60.97428412213861,256.83512190418554,713.0163972545554,8185.397940860133,992.1307967354346,13018.815451527591,73.38978120654542,21.000000005122565,1456.5341512576938,50.97782626434124,279.1319033089993,1101.5925742461316,510.00001246694535,1959.128777063664,352.93459183759
Algeria,DZA,1993,,648.7173264689005,5384.098401953959,253.770345477,259.3288639887624,,45858.22436736339,2813.7111785092775,2117.4216867422438,3415.373587220486,1758.0924031101204,3159.6585803928792,278.5974777240251,10549.083814764295,447.1038125852579,1014.5070123948656,4.792365031581064,917.6371294344934,460.521750326602,68.96705371347856,280.53935145376676,689.9548474593744,8283.699706825477,1005.9423653023324,12719.551739102719,76.89501102922392,36.99999990048472,1413.7391506449685,51.14157527126412,283.52546303783555,1154.0056220187475,826.0000000270867,2001.3156557688624,355.7015713940019
Algeria,DZA,1994,,638.5526233768305,5230.600397854265,252.790205556,269.2675355552072,500,46853.13638432392,3037.2715675022964,2141.6769778897706,3493.4050954099757,1804.6003307937522,3236.5978004306176,281.8486775644428,10847.580869146954,468.5171368204119,1047.8074785128033,4.948158204591994,947.7645966651534,502.03720740724594,77.78676866999263,311.7208939019663,668.8432432658557,8609.10959377974,1044.7687327009583,12452.820867600694,81.36675347870002,211.0000007707706,1407.154987458458,51.74383529490643,295.0419624134253,1237.510517725698,2428.000154294637,2029.7275901192017,364.2336786590052
Algeria,DZA,1995,,620.9510626405787,5079.437714396771,251.05960762,281.47535737135604,418,48281.5462382959,3247.157451785565,2172.6328288857717,3590.7690447565087,1855.1023499380856,3310.1157733648165,283.6199840612098,11189.49587675284,491.1535426734467,1019.6601517914091,4.984704833686248,941.7896913832998,551.4479879405739,87.73940097653339,339.2682037608606,643.5225915268451,8693.165594204047,1062.273560896332,12143.28706786491,85.20827920215548,0,1402.5801454455448,51.71690590800779,308.8133977481506,1291.2119850945203,3424.9992379863397,2076.6145842660735,367.0794921536783
Algeria,DZA,1996,,608.6459885780973,4966.124655236349,249.633687862,276.97582022681127,529,49671.906493640505,3471.7712339675713,2210.749445326992,3682.6282042019716,1911.2676616612384,3393.088785616492,287.9009913091732,11464.199489534009,514.7284418870272,1018.3405336391322,5.2139536873911805,940.0419822821613,514.0873571156951,98.85195046024184,368.9991047903831,622.9919010348073,8799.997665963005,1069.4704271780936,11850.43054769232,89.27744054521065,4.000000000291815,1356.7909852202426,51.948099372881536,304.35360156471273,1346.8945963168487,1620.0001635334445,2134.855087484415,371.35338448982606
Algeria,DZA,1997,,612.9664980622166,4949.065429922721,256.683102193,278.57124002165364,4266,50997.763504103656,3702.7798916997945,2253.0481120601785,3776.931654118293,1978.2588559754768,3497.7459866040535,295.03243966974793,11784.832895033513,537.834340963782,1035.769284033257,5.389781384333795,965.1938222831257,780.3486632907834,111.16283599802247,401.2622046847138,610.5101548889136,9013.099885597792,1076.05848728276,11621.385785541795,93.39288728691709,4.000000000689236,1380.1081824583075,52.49931728261723,306.39744839294355,1406.7615233905199,4904.999670437991,2187.277513024062,383.50466915110354
Algeria,DZA,1998,,609.0470558573376,4877.181973885921,254.850601341,275.68418097858745,952,52127.19300669688,3916.6270072186685,2280.666003659197,3851.0447131167234,2034.1887913238882,3581.2655789305963,298.69039054052126,12059.544614391265,558.4416538737578,1028.7464556647924,5.678566802823168,951.0468485876534,695.7141497831714,125.10830483617742,431.49958370750375,595.3712731187809,9041.337008948116,1069.3522625216133,11434.951927805634,96.87611480154155,0,1360.462767772816,53.018433016851446,303.30210827936526,1450.4047514557612,4430.000810970241,2225.344566354795,386.40576997322626
Algeria,DZA,1999,,597.0286807853025,4892.6857459818275,250.371902967,274.3453811910569,467,54121.080106181544,4165.750401602593,2360.020992451604,3972.0094257859378,2096.490157980232,3679.248985977129,306.1051920793891,12476.355728943248,587.5026953937133,1023.9239704052213,5.915557933090017,932.6785391425443,558.5620010057758,141.01951918079234,472.0125096720992,587.2759751334487,9101.927032197973,1106.2822630567541,11264.726448188376,98.44172168776682,33.99999999098346,1332.357014459288,53.75352136604758,302.9550831392632,1514.2196871053304,1518.9999502628145,2331.946670497262,395.07228836288044
Algeria,DZA,2000,,583.7799367461649,4891.743057735975,244.694783597,265.3001912538267,528,55688.30958794226,4396.884369796279,2437.073849218676,4057.159990050386,2141.8717637353298,3750.0954819992,310.5128353175124,12883.749022115328,616.6081335701256,996.4654016280579,6.194530023959561,891.4325443150314,556.72432709689,159.32297166841263,509.0487313243738,573.0381246375382,8978.076115048952,1127.0678359620388,11087.51054907222,97.8505387340705,47.9999998906143,1282.9710196999256,54.4891889721894,294.3314407585225,1558.6596359620253,2534.000206904586,2444.0716935963155,399.59421169640603
Algeria,DZA,2001,,565.2024377557597,4819.934355908908,238.499410106,223.8256023699973,624,57005.05124276399,4632.766204048265,2525.660510546716,4149.142108577433,2188.2497649689335,3824.8014601534833,311.4008702124744,13311.280674827143,645.5242997071102,969.0582514369028,6.522170312771081,849.7322925703792,560.0180686380379,180.30376848180572,544.4315269316563,559.7384244614826,8834.006979853679,1111.769484070637,10741.675983571682,98.34824508494883,920.9999391623708,1143.0428082440042,54.91147662970034,250.0464351308721,1600.260760019655,1330.0000050154044,2586.4947950411597,400.6916868141177
Algeria,DZA,2002,,546.5741739491905,4751.94355464313,231.671037169,190.4859037787744,615,58237.739944523935,4870.045993140777,2619.0686015611927,4234.157937112456,2234.968347832438,3893.9302140480936,312.2022650291524,13800.49004521193,674.8989154458402,965.4172889114893,6.828800816009248,808.5900085782733,561.3920974357032,203.53585093856722,578.338889371352,548.6478701699222,8681.19690509672,1073.7134519213255,10454.659476699242,99.51167101827977,48.00000026819278,1018.074444025633,55.36316069473142,214.1541309257238,1637.746791383617,1613.0002293900498,2726.8998450608065,399.52268964744627
Algeria,DZA,2003,,524.0606605819852,4698.557746089788,224.207921194,166.65138491957666,269,59953.925727220485,5070.6495482349155,2729.2076185954706,4332.522867350755,2283.0534847081008,3952.5251051342584,310.4803125496509,14320.211433089607,706.2418252059966,905.0532228401685,7.069089059508308,743.1909196440024,547.7235499572643,229.15778582628738,598.2027258479093,536.6985625346558,8292.024590559267,1024.9785175066802,10185.894450558491,100.0044726312159,2329.0004455296576,912.239812881411,94.6446858139741,188.60180726497083,1620.61548495647,931.9999426202658,2892.359703226491,390.6469744859148
Algeria,DZA,2004,,515.3782368833837,4699.513933745548,217.24085313,151.25792296812625,166,60976.55137388841,5287.667046986471,2836.633426752379,4403.521548319039,2330.917947875634,4017.4262279522295,310.4119290244158,14867.271567041127,735.3831101066908,891.5836156897824,7.226523960556175,721.8955420041261,519.6754915640383,257.692251358741,627.4222382167321,525.5376510519585,8171.672408163925,1008.6851423023226,9996.512334161238,101.7187297111073,21.99999996558062,845.3833270749585,54.89731634869036,172.12968692678487,1641.1210884855664,576.9999903014016,3031.4527159518734,391.2209600316382
Algeria,DZA,2005,,503.22262555965114,4684.90903830012,209.024256429,137.71107779798498,228,61863.40328028438,5494.3354422145685,2943.7647446918977,4463.895044482997,2373.9282634850847,4070.645563793382,309.1842578100268,15402.80976094188,764.6545045578332,875.4719910396378,7.2365601290192565,697.2507229656817,506.27511059391514,289.73972567793794,655.9263320405838,511.21769350482896,8023.208608167723,982.7086368365611,9821.255365973258,103.66491990240738,21.999999975996765,778.8776944584464,54.616247167595816,157.31363914911478,1656.0792813571727,323.9999945434667,3170.450714542539,389.2731058237725
Algeria,DZA,2006,,492.95833171294504,4672.799325075018,200.955548427,127.32286718673346,185,62801.18974816517,5688.9985557223645,3062.96158203497,4514.486370741572,2412.840872162039,4117.240548186117,306.95328101447575,15950.573887876557,792.3371320783273,860.3254533693323,7.205832973529324,674.8632270515095,491.69077290902266,312.72146556652893,683.2927836759084,497.34322064009564,7891.287803699852,962.2960809758478,9685.767507267277,105.65981650519905,5.000000001438495,719.1335461097816,53.95994062224863,146.31002240039064,1665.1965573716761,405.9999934150277,3321.474461750811,387.0671266479293
